loop,trig_cnt,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps
3794,0,-0.18737883385317577,-0.11953258622046424,-11.344970358307947,-42.44429101969148,-14.74291520741809,14.604301507674203
3795,0,-0.18541884339539025,-0.1327279267090904,-11.401397339712911,-43.26954021755332,-14.819847358249572,14.39529819779544
3796,0,-0.1932482439633271,-0.12893936535002956,-11.451614336065418,-43.99083318291274,-15.709191063627813,13.88919775223598
3797,0,-0.18664112209597927,-0.1322122104589198,-11.470606395913528,-44.62078406481216,-16.75734676856991,13.897947783964357
3798,0,-0.19177580301398742,-0.14477174856125308,-11.485471835660546,-45.4108026716724,-17.568913347213595,13.665888295048081
3799,0,-0.19438013949893151,-0.1518498149461671,-11.526873717389767,-45.72093096917996,-18.00487403402011,13.931457372338267
3800,0,-0.19529091417266098,-0.15814662645452812,-11.569133364710789,-46.176690943732034,-18.574948049658396,13.565071727877337
3801,0,-0.18270433280998,-0.1732415060237212,-11.63183966067769,-46.965079926444,-18.86467869920109,13.209519115567366
3802,0,-0.18938494642037448,-0.18013794689904009,-11.673285092652524,-47.73029733566143,-20.07188691196137,12.78003150963065
3803,0,-0.1970455479595755,-0.18322466646446933,-11.692360641661283,-48.024515259977434,-20.68757952958864,12.749262093491607
3804,0,-0.20231782403261445,-0.19751678231211225,-11.742278027129666,-47.81059842713828,-20.96349948953533,12.402886800593318
3805,0,-0.20149359679187942,-0.19964037966930806,-11.794505330400797,-47.518217475232944,-21.68136693891837,11.703035590453126
3806,0,-0.19612829285497496,-0.2082272243787133,-11.837935972515572,-47.69029385892396,-22.475028090790584,11.61604372091523
3807,0,-0.20523678117989216,-0.21819179299112537,-11.888346932057603,-47.608085938365065,-22.77686936944845,11.108937914674922
3808,0,-0.20919394771284733,-0.23446877071929673,-11.94455479988674,-47.46324452811476,-23.202969896694515,11.141146592924013
3809,0,-0.21176286913738934,-0.23299169094581462,-11.960819105933613,-48.55213236517724,-23.811282104306905,10.920913549586556
3810,0,-0.21469541538307405,-0.24493219503235678,-12.019304669422995,-48.63857489182217,-24.486513072778944,10.562556360550882
3811,0,-0.2080698451303794,-0.2584168882778948,-12.056075335299495,-48.64820533793601,-24.839963224461815,9.869341484133447
3812,0,-0.20612395635288994,-0.26808988742483036,-12.088342003900582,-49.204698200990464,-25.723508389807087,9.566520172476258
3813,0,-0.20224311181895097,-0.2705282980175669,-12.12161829038028,-49.395031211351046,-26.52127858850774,8.710764597313146
3814,0,-0.20847937088015503,-0.28889308080653503,-12.147565970127927,-48.61295282415423,-27.153269726850265,8.015300613936251
3815,0,-0.21628234905445134,-0.2868818730669124,-12.197448613776562,-48.84625526525814,-27.39470324456206,7.577084670569603
3816,0,-0.21730973355754205,-0.3048919965235659,-12.237173084010676,-49.60592288003348,-28.11604090716566,7.201048931868824
3817,0,-0.22149568923795945,-0.3091706435428167,-12.250855982235121,-49.745165852577195,-28.485042248949906,6.809083791664505
3818,0,-0.22013409358218358,-0.3156704556092323,-12.296562293292967,-50.44415821302505,-28.759816474712547,6.260338981302561
3819,0,-0.21509617928031494,-0.3111593368830205,-12.309427804839444,-50.07980435399256,-28.971758280194507,5.568586508584002
3820,0,-0.22680133431893434,-0.3126344784756025,-12.351024286516692,-49.15318165584062,-29.574017945341076,4.945083073755292
3821,0,-0.22172104933862738,-0.319702329965827,-12.41167446999618,-49.202933849377814,-29.877831480864486,4.665473838500117
3822,0,-0.21112339176398667,-0.32379921378335247,-12.439482928233936,-49.07303879613514,-30.129214140913188,3.7920749638450504
3823,0,-0.2191166544958463,-0.3335601081741458,-12.46536495381879,-49.287076578515325,-30.054921337616484,2.89303215179143
3824,0,-0.21773331293807496,-0.3340644930561534,-12.497079491429053,-49.35647570846013,-30.633831552834188,2.3097296212078295
3825,0,-0.22376154413575833,-0.3406111963133206,-12.519307153657934,-48.973016994851015,-30.63755569316181,2.125514605818674
3826,0,-0.22678046773315405,-0.34497609522911077,-12.550129481936692,-49.01659545454558,-31.188906350417103,1.531279401746417
3827,0,-0.22422244362553048,-0.35152719661973125,-12.575617886964839,-49.09557626670579,-30.709494694930676,0.8815076675559904
3828,0,-0.21394000827169993,-0.35438460061018273,-12.59946674072856,-49.02942046311472,-31.564756648624364,0.4210577161747968
3829,0,-0.20696431650933042,-0.3608380458385741,-12.61254155944021,-49.007821532250574,-31.9218372247022,-0.3405517559893465
3830,0,-0.2085936548816191,-0.3671281085481763,-12.629476000365344,-48.310584476999836,-32.31739392320461,-1.092491489641412
3831,0,-0.20523402716403644,-0.36461845986548563,-12.658924025311265,-48.276218930846646,-32.76789632322855,-1.7179604533868764
3832,0,-0.22054946075811965,-0.37248620127479437,-12.664010200749965,-48.07031680916736,-32.835674706225426,-2.399971479384873
3833,0,-0.22037507789455063,-0.37177471886113544,-12.704004426269304,-47.4082055608689,-33.04430121078553,-3.1647701672192547
3834,0,-0.21944393138733198,-0.3821199874211644,-12.710878653888697,-46.80629878217932,-33.55881422142684,-3.3160742252119606
3835,0,-0.21444908615956418,-0.39036985521503076,-12.717608436530968,-46.249742779303396,-33.36814117071238,-3.799320220956818
3836,0,-0.21676576911650916,-0.3925883408620307,-12.712875477262042,-46.243335381298074,-33.74586564758343,-4.261544481703469
3837,0,-0.21861230230604442,-0.40039156526960007,-12.738233358163606,-45.802194628414384,-33.81916163281909,-5.358347514534662
3838,0,-0.21976639831319317,-0.4049595746237955,-12.753015854078424,-45.88938964427049,-33.45787406043906,-5.819075924051276
3839,0,-0.21304975133898119,-0.4204505844030225,-12.777577584344687,-45.84948151640063,-34.3988859919217,-6.157197044938983
3840,0,-0.2083786326338411,-0.4228912189503236,-12.77047338113883,-45.679382377006156,-33.988506976598245,-6.41626884573904
3841,0,-0.207848252476183,-0.42494681967449544,-12.801760382279335,-44.31301677920747,-34.00784742875438,-7.328449332093708
3842,0,-0.20066261009263758,-0.413814685050731,-12.800531536763339,-44.36653768038315,-34.619478340609405,-7.722927378730473
3843,0,-0.1997655215425982,-0.4148654168393978,-12.806502818834756,-43.849022376087426,-34.27987404543737,-8.35332429459751
3844,0,-0.2007969287839528,-0.41723078841855643,-12.802074805190676,-43.34636335569708,-34.533343061968516,-8.899413636698029
3845,0,-0.20125665284966668,-0.4181844382636119,-12.791378236290791,-42.48544338353204,-34.571364381398105,-9.471548420586554
3846,0,-0.207623546874885,-0.42427933646670773,-12.785973574092381,-42.03783661033009,-34.93117314239416,-9.775139519281142
3847,0,-0.2009625647190287,-0.42260131337938733,-12.779212181396069,-41.5148280268397,-34.74491095540587,-10.739668595446973
3848,0,-0.19262124507264144,-0.42038972008815856,-12.772931626653328,-40.544621928230654,-34.89826593595545,-11.034261538443207
